week_start,actor_id,actor_name,h3_id,h3_resolution,h3_center_lat,h3_center_lon,event_count,state_based_event_count,non_state_event_count,one_sided_event_count,combat_event_count,combatant_fatalities,civilian_fatalities,one_sided_civilian_fatalities,best_fatalities,one_sided_event_share,civilian_fatality_share,one_sided_civilian_fatality_share
2024-04-15,ucdp:8635,RSF,856b4287fffffff,5,13.225245724503111,30.152617420328752,3,3,0,0,3,0,7,0,8,0.0,0.875,0.0
2024-04-15,ucdp:8635,RSF,856b4343fffffff,5,12.505145215491595,30.819590790473818,2,1,0,1,1,2,18,18,20,0.5,0.9,0.9
2024-04-15,ucdp:8635,RSF,856b434bfffffff,5,12.37639356682033,30.72372474091405,1,0,0,1,0,0,23,23,23,1.0,1.0,1.0
2024-04-15,ucdp:8635,RSF,856b6853fffffff,5,15.366477555999683,32.80848485005667,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-04-15,ucdp:8635,RSF,856b6aa7fffffff,5,14.795028048612995,33.06976831916465,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2024-04-15,ucdp:8635,RSF,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-04-15,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-04-22,ucdp:8635,RSF,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2024-04-22,ucdp:8635,RSF,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,5,0,0,5,0.0,0.0,0.0
2024-04-22,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-04-29,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,1,0,1,1,0,4,1,4,0.5,1.0,0.25
2024-04-29,ucdp:8635,RSF,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,7,0,0,7,0.0,0.0,0.0
2024-04-29,ucdp:8635,RSF,856b42b3fffffff,5,13.214789671223274,30.317184588701977,1,0,0,1,0,0,16,16,16,1.0,1.0,1.0
2024-04-29,ucdp:8635,RSF,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2024-05-06,ucdp:8635,RSF,856b088bfffffff,5,13.351412988099886,25.240335793837772,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-06,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,8,8,0,0,8,0,77,0,147,0.0,0.5238095238095238,0.0
2024-05-06,ucdp:8635,RSF,856b0c27fffffff,5,13.890820641102401,25.440659577064963,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2024-05-06,ucdp:8635,RSF,856b428ffffffff,5,13.095312599951582,30.056645183307552,1,1,0,0,1,0,14,0,14,0.0,1.0,0.0
2024-05-06,ucdp:8635,RSF,856b43a3fffffff,5,12.998804957433652,31.531584207941805,1,1,0,0,1,5,0,0,5,0.0,0.0,0.0
2024-05-06,ucdp:8635,RSF,856b56abfffffff,5,12.165534654186953,27.325244816559575,1,1,0,0,1,0,0,0,8,0.0,0.0,0.0
2024-05-06,ucdp:8635,RSF,856b6b0bfffffff,5,14.342493431432745,33.59053977194792,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-06,ucdp:8635,RSF,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,1,0,0,1,0,0,13,13,13,1.0,1.0,1.0
2024-05-06,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,0,0,6,0.0,0.0,0.0
2024-05-06,ucdp:8635,RSF,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-05-06,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,1,0,1,1,0,4,2,4,0.5,1.0,0.5
2024-05-13,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,0,5,0,5,0.0,1.0,0.0
2024-05-13,ucdp:8635,RSF,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2024-05-13,ucdp:8635,RSF,856b4317fffffff,5,12.880972286537473,31.271603111564453,1,0,0,1,0,0,15,15,15,1.0,1.0,1.0
2024-05-13,ucdp:8635,RSF,856b448bfffffff,5,15.012737341499482,30.083281550987248,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2024-05-13,ucdp:8635,RSF,856b5c03fffffff,5,11.852231191173376,30.50451296033223,1,1,0,0,1,0,0,0,3,0.0,0.0,0.0
2024-05-13,ucdp:8635,RSF,856b5e07fffffff,5,10.947343875005515,30.004209042627032,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-13,ucdp:8635,RSF,856b5e9bfffffff,5,11.368349205348665,29.638867754388812,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-05-13,ucdp:8635,RSF,856b6aa7fffffff,5,14.795028048612995,33.06976831916465,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-13,ucdp:8635,RSF,856b6b7bfffffff,5,14.072426891978031,33.555106511045736,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2024-05-13,ucdp:8635,RSF,856b6bcbfffffff,5,14.510526404273525,33.199284904221805,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-13,ucdp:8635,RSF,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2024-05-13,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,11,0,11,0.0,1.0,0.0
2024-05-20,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,7,7,0,0,7,0,34,0,59,0.0,0.576271186440678,0.0
2024-05-20,ucdp:8635,RSF,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,3,2,0,1,2,0,17,2,17,0.3333333333333333,1.0,0.11764705882352941
2024-05-20,ucdp:8635,RSF,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2024-05-20,ucdp:8635,RSF,856b0e93fffffff,5,13.673401348561217,24.081628252479913,2,1,0,1,1,0,20,8,24,0.5,0.8333333333333334,0.3333333333333333
2024-05-20,ucdp:8635,RSF,856b52bbfffffff,5,11.337018718490974,27.753918817936633,2,2,0,0,2,22,0,0,22,0.0,0.0,0.0
2024-05-20,ucdp:8635,RSF,856b687bfffffff,5,15.067168834298581,33.104350983654285,2,0,0,2,0,0,18,18,18,1.0,1.0,1.0
2024-05-20,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,3,2,0,1,2,0,13,1,18,0.3333333333333333,0.7222222222222222,0.05555555555555555
2024-05-20,ucdp:8635,RSF,856b712ffffffff,5,14.496724675418257,29.527796281782496,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-27,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,4,4,0,0,4,0,12,0,96,0.0,0.125,0.0
2024-05-27,ucdp:8635,RSF,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,0,0,3,0.0,0.0,0.0
2024-05-27,ucdp:8635,RSF,856b0e93fffffff,5,13.673401348561217,24.081628252479913,1,1,0,0,1,0,2,0,4,0.0,0.5,0.0
2024-05-27,ucdp:8635,RSF,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,18,0,0,18,0.0,0.0,0.0
2024-05-27,ucdp:8635,RSF,856b53bbfffffff,5,11.276575316672206,28.89512688802662,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-05-27,ucdp:8635,RSF,856b6b57fffffff,5,14.355589874543668,33.42724592601439,2,2,0,0,2,0,13,0,13,0.0,1.0,0.0
2024-05-27,ucdp:8635,RSF,856b6bcffffffff,5,14.49748970471835,33.363038899710936,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2024-05-27,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,3,2,0,1,2,7,3,1,10,0.3333333333333333,0.3,0.1
2024-06-03,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,0,16,0,16,0.0,1.0,0.0
2024-06-03,ucdp:8635,RSF,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-06-03,ucdp:8635,RSF,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2024-06-03,ucdp:8635,RSF,856b0d03fffffff,5,14.000739280646407,26.03730252413982,2,2,0,0,2,0,14,0,14,0.0,1.0,0.0
2024-06-03,ucdp:8635,RSF,856b2837fffffff,5,15.968086034801278,25.482079364743772,1,1,0,0,1,0,11,0,11,0.0,1.0,0.0
2024-06-03,ucdp:8635,RSF,856b4127fffffff,5,13.479351368370795,32.41064970757232,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2024-06-03,ucdp:8635,RSF,856b53b7fffffff,5,11.396048397714381,29.151376088782317,1,1,0,0,1,8,0,0,8,0.0,0.0,0.0
2024-06-03,ucdp:8635,RSF,856b6a03fffffff,5,14.561661751600138,32.54244169118677,1,1,0,0,1,0,0,0,180,0.0,0.0,0.0
2024-06-03,ucdp:8635,RSF,856b6acbfffffff,5,14.598933540415864,32.04795814185922,1,1,0,0,1,0,9,0,9,0.0,1.0,0.0
2024-06-03,ucdp:8635,RSF,856b6bdbfffffff,5,14.652673737370709,33.1346198391187,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-06-03,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-06-03,ucdp:8635,RSF,856b6e97fffffff,5,16.111653402951703,32.143513396531354,2,1,0,1,1,0,41,1,41,0.5,1.0,0.024390243902439025
2024-06-03,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,2,0,0,2,0,38,0,38,0.0,1.0,0.0
2024-06-10,ucdp:8635,RSF,856b02a7fffffff,5,13.45999398207289,22.391256500715567,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-06-10,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,4,4,0,0,4,6,35,0,41,0.0,0.8536585365853658,0.0
2024-06-10,ucdp:8635,RSF,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-06-10,ucdp:8635,RSF,856b4d6bfffffff,5,12.948519546699035,34.059262054202875,1,1,0,0,1,0,20,0,20,0.0,1.0,0.0
2024-06-10,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-06-10,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-06-17,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,0,15,0,15,0.0,1.0,0.0
2024-06-17,ucdp:8635,RSF,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,20,0,20,0.0,1.0,0.0
2024-06-17,ucdp:8635,RSF,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2024-06-17,ucdp:8635,RSF,856b2a37fffffff,5,15.022363407245473,24.82888898186477,1,1,0,0,1,3,0,0,3,0.0,0.0,0.0
2024-06-17,ucdp:8635,RSF,856b5077fffffff,5,11.707532226545537,28.359621421240988,2,2,0,0,2,0,20,0,20,0.0,1.0,0.0
2024-06-17,ucdp:8635,RSF,856b6a33fffffff,5,14.536297645561135,32.87122396847487,2,1,0,1,1,0,25,24,25,0.5,1.0,0.96
2024-06-17,ucdp:8635,RSF,856b6b43fffffff,5,14.226860013127116,33.32805822381812,1,0,0,1,0,0,18,18,18,1.0,1.0,1.0
2024-06-17,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,1,0,1,1,2,1,1,3,0.5,0.3333333333333333,0.3333333333333333
2024-06-17,ucdp:8635,RSF,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-06-17,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,3,3,0,0,3,0,5,0,5,0.0,1.0,0.0
2024-06-24,ucdp:8635,RSF,856a2ccffffffff,5,10.140942323917526,27.738565870114794,1,1,0,0,1,3,0,0,3,0.0,0.0,0.0
2024-06-24,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,8,8,0,0,8,6,14,0,20,0.0,0.7,0.0
2024-06-24,ucdp:8635,RSF,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,3,3,0,0,3,0,12,0,12,0.0,1.0,0.0
2024-06-24,ucdp:8635,RSF,856b4c33fffffff,5,13.546660813884062,33.32249344951398,2,1,0,1,1,2,55,40,57,0.5,0.9649122807017544,0.7017543859649122
2024-06-24,ucdp:8635,RSF,856b4c37fffffff,5,13.53409727111366,33.48472627177144,1,1,0,0,1,3,0,0,3,0.0,0.0,0.0
2024-06-24,ucdp:8635,RSF,856b4d47fffffff,5,13.228157557741207,33.93430613370238,1,1,0,0,1,2,2,0,4,0.0,0.5,0.0
2024-06-24,ucdp:8635,RSF,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,0,0,1,0,0,5,5,5,1.0,1.0,1.0
2024-07-01,ucdp:8635,RSF,856a2ccffffffff,5,10.140942323917526,27.738565870114794,1,1,0,0,1,8,0,0,68,0.0,0.0,0.0
2024-07-01,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,4,4,0,0,4,0,34,0,37,0.0,0.918918918918919,0.0
2024-07-01,ucdp:8635,RSF,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2024-07-01,ucdp:8635,RSF,856b4d6bfffffff,5,12.948519546699035,34.059262054202875,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-07-01,ucdp:8635,RSF,856b4d73fffffff,5,13.215416498203888,34.095436055373085,2,1,0,1,1,0,1,1,1,0.5,1.0,1.0
2024-07-01,ucdp:8635,RSF,856b5ca3fffffff,5,12.098643219434368,30.85775787181509,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-07-01,ucdp:8635,RSF,856b5ccffffffff,5,11.872113389448195,30.17945907966461,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-07-08,ucdp:8635,RSF,856b02a7fffffff,5,13.45999398207289,22.391256500715567,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2024-07-08,ucdp:8635,RSF,856b4227fffffff,5,12.6550107088778,30.588954548251603,1,0,0,1,0,0,23,23,23,1.0,1.0,1.0
2024-07-08,ucdp:8635,RSF,856b4983fffffff,5,12.910338987770533,34.540458524968706,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-07-08,ucdp:8635,RSF,856b4d53fffffff,5,13.381015482796718,33.70996934636946,2,2,0,0,2,2,11,0,13,0.0,0.8461538461538461,0.0
2024-07-08,ucdp:8635,RSF,856b4d6bfffffff,5,12.948519546699035,34.059262054202875,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-07-08,ucdp:8635,RSF,856b4d73fffffff,5,13.215416498203888,34.095436055373085,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-07-08,ucdp:8635,RSF,856b5077fffffff,5,11.707532226545537,28.359621421240988,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-07-08,ucdp:8635,RSF,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,17,0,0,17,0.0,0.0,0.0
2024-07-08,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,0,0,101,0.0,0.0,0.0
2024-07-15,ucdp:8635,RSF,856a2ccffffffff,5,10.140942323917526,27.738565870114794,2,2,0,0,2,0,6,0,6,0.0,1.0,0.0
2024-07-15,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,8,0,8,0.0,1.0,0.0
2024-07-15,ucdp:8635,RSF,856b43d3fffffff,5,13.053366767371962,30.713615745759736,1,0,0,1,0,0,12,12,12,1.0,1.0,1.0
2024-07-15,ucdp:8635,RSF,856b4d6bfffffff,5,12.948519546699035,34.059262054202875,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2024-07-15,ucdp:8635,RSF,856b55a3fffffff,5,13.145564367420294,29.23245224782049,1,1,0,0,1,22,18,0,40,0.0,0.45,0.0
2024-07-22,ucdp:8635,RSF,856a2503fffffff,5,11.134074176240555,26.425575660258765,1,1,0,0,1,1,0,0,2,0.0,0.0,0.0
2024-07-22,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,6,4,0,2,4,0,29,2,66,0.3333333333333333,0.4393939393939394,0.030303030303030304
2024-07-22,ucdp:8635,RSF,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-07-22,ucdp:8635,RSF,856b4193fffffff,5,14.209126450542835,31.75291148233113,1,0,0,1,0,0,26,26,26,1.0,1.0,1.0
2024-07-22,ucdp:8635,RSF,856b4d57fffffff,5,13.368315419745215,33.87155899503859,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0
2024-07-22,ucdp:8635,RSF,856b5003fffffff,5,11.98409272024042,28.218719000477183,1,1,0,0,1,3,0,0,3,0.0,0.0,0.0
2024-07-22,ucdp:8635,RSF,856b55a3fffffff,5,13.145564367420294,29.23245224782049,1,0,0,1,0,0,10,10,10,1.0,1.0,1.0
2024-07-22,ucdp:8635,RSF,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-07-22,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-07-29,ucdp:8635,RSF,85538e53fffffff,5,18.882738970037874,36.83983316717179,1,1,0,0,1,1,0,0,5,0.0,0.0,0.0
2024-07-29,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,5,5,0,0,5,4,33,0,73,0.0,0.4520547945205479,0.0
2024-07-29,ucdp:8635,RSF,856b4bc3fffffff,5,11.78468719025789,33.50000693480772,1,1,0,0,1,24,0,0,24,0.0,0.0,0.0
2024-07-29,ucdp:8635,RSF,856b4c4ffffffff,5,13.18662025068854,32.703264847585366,1,1,0,0,1,1,1,0,2,0.0,0.5,0.0
2024-07-29,ucdp:8635,RSF,856b6a23fffffff,5,14.394286067063872,32.93624621305424,1,0,0,1,0,0,23,23,23,1.0,1.0,1.0
2024-07-29,ucdp:8635,RSF,856b6b57fffffff,5,14.355589874543668,33.42724592601439,1,0,0,1,0,0,11,11,11,1.0,1.0,1.0
2024-07-29,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2024-07-29,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,24,0,0,24,0.0,0.0,0.0
2024-08-05,ucdp:8635,RSF,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2024-08-05,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,5,4,0,1,4,3,61,28,64,0.2,0.953125,0.4375
2024-08-05,ucdp:8635,RSF,856b55a3fffffff,5,13.145564367420294,29.23245224782049,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2024-08-05,ucdp:8635,RSF,856b56abfffffff,5,12.165534654186953,27.325244816559575,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-08-05,ucdp:8635,RSF,856b6b83fffffff,5,14.884378170950331,33.661898064941,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-08-05,ucdp:8635,RSF,856b6b9bfffffff,5,14.897835459079364,33.49788977675424,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-08-05,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-08-05,ucdp:8635,RSF,856b6e97fffffff,5,16.111653402951703,32.143513396531354,2,2,0,0,2,0,2,0,8,0.0,0.25,0.0
2024-08-05,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,3,3,0,0,3,0,1,0,7,0.0,0.14285714285714285,0.0
2024-08-12,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-08-12,ucdp:8635,RSF,856b0d03fffffff,5,14.000739280646407,26.03730252413982,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-08-12,ucdp:8635,RSF,856b4157fffffff,5,13.537775025789019,31.59296755371061,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-08-12,ucdp:8635,RSF,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,5,11,0,20,0.0,0.55,0.0
2024-08-12,ucdp:8635,RSF,856b4953fffffff,5,12.40435634113296,34.14731649794796,1,0,0,1,0,0,80,80,80,1.0,1.0,1.0
2024-08-12,ucdp:8635,RSF,856b4983fffffff,5,12.910338987770533,34.540458524968706,1,0,0,1,0,0,6,6,6,1.0,1.0,1.0
2024-08-12,ucdp:8635,RSF,856b6a87fffffff,5,14.963565641674332,32.67503422333285,1,0,0,1,0,0,20,20,20,1.0,1.0,1.0
2024-08-12,ucdp:8635,RSF,856b6bc3fffffff,5,14.639599355537094,33.298646533523275,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-08-12,ucdp:8635,RSF,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-08-12,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,2,0,0,2,0,12,0,12,0.0,1.0,0.0
2024-08-19,ucdp:8635,RSF,856a25d7fffffff,5,11.416072472580225,26.115900548809837,1,1,0,0,1,0,18,0,18,0.0,1.0,0.0
2024-08-19,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,0,11,0,15,0.0,0.7333333333333333,0.0
2024-08-19,ucdp:8635,RSF,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0
2024-08-19,ucdp:8635,RSF,856b0d03fffffff,5,14.000739280646407,26.03730252413982,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2024-08-19,ucdp:8635,RSF,856b56abfffffff,5,12.165534654186953,27.325244816559575,1,1,0,0,1,6,0,0,6,0.0,0.0,0.0
2024-08-19,ucdp:8635,RSF,856b56d3fffffff,5,12.33689541596909,26.592422984542345,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-08-19,ucdp:8635,RSF,856b5ccffffffff,5,11.872113389448195,30.17945907966461,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-08-19,ucdp:8635,RSF,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-08-19,ucdp:8635,RSF,856b6eabfffffff,5,15.679675700261631,32.344269579727474,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2024-08-26,ucdp:8635,RSF,856b02a7fffffff,5,13.45999398207289,22.391256500715567,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-08-26,ucdp:8635,RSF,856b032ffffffff,5,12.874105981248873,23.541366730640174,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2024-08-26,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-08-26,ucdp:8635,RSF,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,25,0.0,0.0,0.0
2024-08-26,ucdp:8635,RSF,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-08-26,ucdp:8635,RSF,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,2,2,0,0,2,0,0,0,18,0.0,0.0,0.0
2024-08-26,ucdp:8635,RSF,856b4c37fffffff,5,13.53409727111366,33.48472627177144,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2024-08-26,ucdp:8635,RSF,856b5257fffffff,5,10.958199315275097,27.314297100725064,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-08-26,ucdp:8635,RSF,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-08-26,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,2,0,0,2,0,19,0,19,0.0,1.0,0.0
2024-09-02,ucdp:8635,RSF,856a25d7fffffff,5,11.416072472580225,26.115900548809837,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2024-09-02,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,0,13,0,15,0.0,0.8666666666666667,0.0
2024-09-02,ucdp:8635,RSF,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,1,1,0,0,1,0,12,0,14,0.0,0.8571428571428571,0.0
2024-09-02,ucdp:8635,RSF,856b1807fffffff,5,11.26802799517525,23.141430557946666,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-09-02,ucdp:8635,RSF,856b4287fffffff,5,13.225245724503111,30.152617420328752,2,1,0,1,1,0,1,1,2,0.5,0.5,0.5
2024-09-02,ucdp:8635,RSF,856b4c37fffffff,5,13.53409727111366,33.48472627177144,1,1,0,0,1,0,0,0,40,0.0,0.0,0.0
2024-09-02,ucdp:8635,RSF,856b4d57fffffff,5,13.368315419745215,33.87155899503859,1,1,0,0,1,0,0,0,4,0.0,0.0,0.0
2024-09-02,ucdp:8635,RSF,856b6a2ffffffff,5,14.252483117643951,33.00108234762603,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-09-02,ucdp:8635,RSF,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0
2024-09-02,ucdp:8635,RSF,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2024-09-09,ucdp:8635,RSF,856a25d7fffffff,5,11.416072472580225,26.115900548809837,1,1,0,0,1,0,10,0,10,0.0,1.0,0.0
2024-09-09,ucdp:8635,RSF,856b0897fffffff,5,13.617096818226427,25.424076053061942,5,5,0,0,5,84,14,0,98,0.0,0.14285714285714285,0.0
2024-09-09,ucdp:8635,RSF,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,2,2,0,0,2,0,2,0,2,0.0,1.0,0.0
